Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,2,1,3,807,0,6,4,0,3,1,63,3,1,1,1,0,2073,3,23648,4,1,22,4,4,0,7,3,3,3,2,0,2.0
37,2,0,0,1040,1,2,2,1,3,1,100,2,2,0,4,0,5163,2,15850,5,0,14,3,4,1,17,2,4,1,0,0,0.0
37,2,0,3,1189,2,3,3,1,3,1,87,3,3,7,4,2,7428,2,14506,2,0,12,3,1,0,12,3,3,5,3,1,3.0
37,2,0,3,290,1,21,3,1,2,1,65,4,1,6,1,1,3564,3,22977,1,1,12,3,1,1,8,3,2,8,7,1,7.0
37,2,0,2,663,1,11,3,4,2,1,47,3,3,5,4,0,12185,0,10056,1,1,14,3,3,3,10,1,3,10,8,0,7.0
37,2,0,2,319,2,4,4,2,1,1,41,3,1,8,4,0,2793,3,2539,4,0,17,3,3,1,13,2,3,9,8,5,8.0
37,2,0,3,228,2,6,4,3,3,1,98,3,2,7,4,1,6502,2,22825,4,0,14,3,2,1,7,5,4,5,4,0,1.0
37,2,0,0,728,1,1,4,3,1,0,80,3,3,5,4,0,13603,0,11677,2,1,18,3,1,2,15,2,3,5,2,0,2.0
37,2,0,3,1372,1,1,3,1,4,0,42,3,1,6,4,2,2115,3,15881,1,0,12,3,2,0,17,3,3,17,12,5,7.0
37,2,0,2,889,1,9,3,3,2,1,53,3,1,6,4,1,2326,3,11411,1,1,12,3,3,3,4,3,2,4,2,1,2.0
37,2,0,3,1192,1,5,2,3,4,1,61,3,2,4,4,0,6347,2,23177,7,0,16,3,3,2,8,2,2,6,2,0,4.0
37,2,0,3,1319,1,6,3,3,3,1,51,4,2,6,1,0,5974,2,17001,4,1,13,3,1,2,13,2,3,7,7,6,7.0
37,2,0,3,921,1,10,3,3,3,0,98,3,1,2,1,1,3452,3,17663,6,0,20,4,2,1,17,3,3,5,4,0,3.0
37,2,0,3,1107,1,14,3,1,4,0,95,3,1,2,1,0,3034,3,26914,1,0,12,3,3,1,18,2,2,18,7,12,17.0
37,2,0,3,1305,1,10,4,1,3,1,49,3,2,4,2,2,4197,3,21123,2,1,12,3,4,0,18,2,2,1,0,0,1.0
37,2,0,0,1063,1,25,5,3,2,0,72,3,2,6,3,1,4449,3,23866,3,1,15,3,1,2,15,2,3,13,11,10,7.0
37,2,0,3,799,1,1,3,5,2,0,59,3,3,4,4,2,7491,2,23848,4,0,17,3,4,0,12,3,4,6,5,1,2.0
37,2,0,0,142,2,9,4,3,1,1,69,3,3,7,2,0,8834,2,24666,1,0,13,3,4,1,9,6,3,9,5,7,7.0
37,2,0,3,446,1,1,4,1,2,0,65,3,2,4,2,1,6447,2,15701,6,0,12,3,2,1,8,2,2,6,5,4,3.0
37,2,0,3,558,2,2,3,2,4,1,75,3,2,7,3,1,9602,2,3010,4,1,11,3,3,1,17,3,2,3,0,1,0.0
37,2,0,3,482,1,3,3,4,3,1,36,3,3,4,3,1,9434,2,9606,1,0,15,3,3,1,10,2,3,10,7,7,8.0
37,2,0,3,1225,1,10,2,1,4,1,80,4,1,6,4,2,4680,3,15232,3,0,17,3,1,0,4,2,3,1,0,0,0.0
37,2,0,3,571,1,10,1,1,4,0,82,3,1,6,1,0,2782,3,19905,0,1,13,3,2,2,6,3,2,5,3,4,3.0
37,2,0,3,342,2,16,4,2,4,1,66,2,2,7,3,0,6334,2,24558,4,0,19,3,4,2,9,2,3,1,0,0,0.0
37,2,0,2,1231,2,21,2,3,3,0,54,3,1,8,4,1,2973,3,21222,5,0,15,3,2,1,10,3,3,5,4,0,0.0
37,2,0,0,1252,2,19,2,3,1,1,32,3,3,7,2,2,7642,2,4814,1,1,13,3,4,0,10,2,3,10,0,0,9.0
37,2,1,3,625,2,1,4,1,1,1,46,2,3,7,3,1,10609,0,14922,5,0,11,3,3,0,17,2,1,14,1,11,7.0
37,2,1,3,1141,1,11,2,3,1,0,61,1,2,0,2,1,4777,3,14382,5,0,15,3,1,0,15,2,1,1,0,0,0.0
37,2,0,3,124,1,3,3,4,4,0,35,3,2,0,2,2,4107,3,13848,3,0,15,3,1,0,8,3,2,4,3,0,1.0
37,2,0,3,309,2,10,4,1,4,0,88,2,2,7,4,0,6694,2,24223,2,1,14,3,3,3,8,5,3,1,0,0,0.0
37,2,0,3,367,1,25,2,3,3,0,52,2,2,0,4,0,5731,2,17171,7,0,13,3,3,2,9,2,3,6,2,1,3.0
37,2,0,3,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,2,9961,1,0,13,3,2,1,14,2,2,14,8,3,11.0
37,2,0,3,1439,1,4,1,1,3,1,54,3,1,6,3,1,2996,3,5182,7,1,15,3,4,0,8,2,3,6,4,1,3.0
37,2,0,3,1462,1,11,3,3,1,0,94,3,1,2,3,2,3629,3,19106,4,0,18,3,1,0,8,6,3,3,2,0,2.0
37,2,0,0,1413,1,5,2,5,3,1,84,4,1,2,3,2,3500,3,25470,0,0,14,3,1,0,7,2,1,6,5,1,3.0
37,2,0,3,674,1,13,3,3,1,1,47,3,2,6,4,1,4285,3,3031,1,0,17,3,1,0,10,2,3,10,8,3,7.0
37,2,0,3,671,1,19,3,1,3,1,85,3,2,4,3,1,5768,2,26493,3,0,17,3,1,3,9,2,2,4,3,0,2.0
37,2,0,3,1470,1,10,3,3,2,0,71,3,1,6,2,1,3936,3,9953,1,0,11,3,1,1,8,2,1,8,4,7,7.0
37,2,0,2,1278,2,1,4,3,3,1,31,1,2,7,4,0,9525,2,7677,1,0,14,3,3,2,6,2,2,6,3,1,3.0
37,2,0,3,589,2,9,2,2,2,1,46,2,2,7,2,1,4189,3,8800,1,0,14,3,1,2,5,2,3,5,2,0,3.0
37,2,0,3,1239,0,8,2,4,3,1,89,3,2,1,2,0,4071,3,12832,2,0,13,3,3,0,19,4,2,10,0,4,7.0
37,2,1,3,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,3,4992,1,0,15,3,2,0,10,4,1,10,3,0,8.0
37,2,0,3,783,1,7,4,3,4,1,78,3,2,6,1,1,4284,3,13588,5,1,22,4,3,1,16,2,3,5,3,0,4.0
37,2,0,3,161,1,10,3,1,3,0,42,4,3,5,4,1,13744,0,15471,1,1,25,4,1,1,16,2,3,16,11,6,8.0
38,2,0,3,371,1,2,3,1,4,1,45,3,1,6,4,2,3944,3,4306,5,1,11,3,3,0,6,3,3,3,2,1,2.0
38,2,0,2,653,1,29,5,1,4,0,50,3,2,2,4,2,2406,3,5456,1,0,11,3,4,0,10,2,3,10,3,9,9.0
38,2,0,0,573,1,6,3,3,2,0,79,1,2,6,4,0,5329,2,15717,7,1,12,3,4,3,17,3,3,13,11,1,9.0
38,2,0,3,702,2,1,4,1,1,0,59,2,2,7,4,2,8686,2,12930,4,0,22,4,3,0,12,2,4,8,3,0,7.0
38,2,0,3,1380,1,9,2,1,3,0,75,3,1,2,4,2,2288,3,6319,1,0,12,3,3,0,2,3,3,2,2,2,1.0
38,2,0,3,1261,1,2,4,1,4,1,88,3,2,4,3,1,6553,2,7259,9,0,14,3,2,0,14,3,3,1,0,0,0.0
38,2,0,3,1084,1,29,3,5,4,1,54,3,2,4,4,1,6261,2,4185,3,0,18,3,1,1,9,3,1,7,7,1,7.0
38,2,1,3,1180,1,29,1,3,2,1,70,3,2,0,1,1,6673,2,11354,7,1,19,3,2,0,17,2,3,1,0,0,0.0
38,2,0,3,119,2,3,3,1,1,1,76,3,3,7,3,0,10609,0,9647,0,0,12,3,3,2,17,6,2,16,10,5,13.0
38,2,0,0,1327,2,2,2,1,4,1,39,2,2,7,4,1,5249,2,19682,3,0,18,3,4,1,13,0,3,8,7,7,5.0
38,2,0,3,322,2,7,2,3,1,0,44,4,2,7,1,0,5605,2,19191,1,1,24,4,3,1,8,3,3,8,0,7,7.0
38,2,0,3,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,2,18899,9,0,14,3,2,1,10,2,3,2,2,1,2.0
38,2,0,3,849,1,25,2,1,1,0,81,2,3,5,2,1,12061,0,26707,3,0,17,3,3,1,19,2,3,10,8,0,1.0
38,2,0,3,343,1,15,2,1,3,1,92,2,3,5,4,0,11510,0,15682,0,1,14,3,2,1,12,3,3,11,10,2,9.0
38,2,0,2,1490,1,2,2,1,4,1,42,3,1,2,4,1,1702,3,12106,1,1,23,4,3,1,1,3,3,1,0,0,0.0
38,2,0,3,1495,1,10,3,3,3,0,76,3,2,0,3,1,9824,2,22174,3,0,19,3,3,1,18,4,3,1,0,0,0.0
38,2,0,3,362,1,1,1,1,3,0,43,3,1,6,1,2,2619,3,14561,3,0,17,3,4,0,8,3,2,0,0,0,0.0
38,2,0,3,243,2,7,4,2,4,0,46,2,2,7,4,2,4028,3,7791,0,0,20,4,1,0,8,2,3,7,7,0,5.0
38,2,0,3,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,2,19383,0,0,13,3,3,0,10,4,2,9,7,1,8.0
38,2,0,3,168,1,1,3,1,3,0,81,3,3,4,3,2,7861,2,15397,4,1,14,3,4,0,10,4,4,1,0,0,0.0
38,2,0,3,268,1,2,5,3,4,1,92,3,1,6,3,1,3057,3,20471,6,1,13,3,2,1,6,0,1,1,0,0,1.0
38,2,0,2,240,1,2,4,1,1,0,75,4,2,4,1,2,5980,2,26085,6,1,12,3,4,0,17,2,3,15,7,4,12.0
38,2,0,2,471,1,12,3,1,1,1,45,2,2,0,1,0,6288,2,4284,2,0,15,3,3,1,13,3,2,4,3,1,2.0
38,2,0,3,395,2,9,3,2,2,1,98,2,1,8,2,1,2899,3,12102,0,0,19,3,4,1,3,3,3,2,2,1,2.0
38,2,0,3,1333,1,1,3,5,4,0,80,3,3,5,1,1,13582,0,16292,1,0,13,3,2,1,15,3,3,15,12,5,11.0
38,2,0,0,152,2,10,3,5,3,0,85,3,2,7,4,2,5666,2,19899,1,1,13,3,2,0,6,1,3,5,3,1,3.0
38,2,0,2,1391,1,10,1,3,3,1,66,3,1,6,3,1,2684,3,12127,0,0,17,3,2,1,3,0,2,2,1,0,2.0
38,2,0,3,1035,2,3,4,1,2,1,42,3,2,7,4,2,6861,2,4981,8,1,12,3,3,0,19,1,3,1,0,0,0.0
38,2,0,2,1186,1,3,4,4,3,1,44,3,1,6,3,1,2821,3,2997,3,0,16,3,1,1,8,2,3,2,2,2,2.0
38,2,0,3,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,2,24608,0,0,18,3,1,1,20,4,2,19,9,1,9.0
38,2,0,3,770,2,10,4,2,3,1,73,2,3,7,3,0,8740,2,5569,0,1,14,3,2,2,9,2,3,8,7,2,7.0
38,2,0,3,130,2,2,2,2,4,1,32,3,3,7,2,2,7351,2,20619,7,0,16,3,3,0,10,2,3,1,0,0,0.0
38,2,0,3,433,0,1,3,0,3,1,37,4,1,1,3,1,2844,3,6004,1,0,13,3,4,1,7,2,4,7,6,5,0.0
38,2,0,3,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,2,19461,3,0,15,3,4,1,11,3,3,7,7,1,7.0
38,2,0,2,693,1,7,3,1,4,1,57,4,1,6,3,0,2610,3,15748,1,0,11,3,4,3,4,2,3,4,2,0,3.0
38,2,0,2,888,0,10,4,0,3,1,71,3,2,1,3,1,6077,2,14814,3,0,11,3,3,0,10,2,3,6,3,1,2.0
38,2,1,3,903,1,2,3,3,3,1,81,3,2,4,2,1,4855,3,7653,4,0,11,3,1,2,7,2,3,5,2,1,4.0
38,2,0,3,1245,2,14,3,1,3,1,80,3,2,7,2,1,9924,2,12355,0,0,11,3,4,1,10,3,3,9,8,7,7.0
38,2,0,3,437,2,16,3,1,2,0,90,3,2,7,2,2,4198,3,16379,2,0,12,3,2,0,8,5,4,3,2,1,2.0
38,2,0,3,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,2,14199,3,1,19,3,4,1,10,6,4,5,4,0,2.0
38,2,0,2,1189,1,1,3,1,4,1,90,3,2,6,4,1,4735,3,9867,7,0,15,3,4,2,19,4,4,13,11,2,9.0
38,2,0,2,148,1,2,3,3,4,0,42,2,1,2,2,2,2440,3,23826,1,0,22,4,2,0,4,3,3,4,3,3,3.0
38,2,0,3,1495,1,4,2,3,4,0,87,3,1,2,3,1,3306,3,26176,7,0,19,3,4,1,7,5,2,0,0,0,0.0
38,2,0,2,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,3,15963,4,0,14,3,2,1,9,4,2,6,1,0,5.0
38,2,0,3,833,1,18,3,3,2,1,60,1,2,0,4,1,5811,2,24539,3,1,16,3,3,1,15,2,3,1,0,1,0.0
38,2,0,3,1153,1,6,2,4,4,0,40,2,1,2,3,1,3702,3,16376,1,0,11,3,2,1,5,3,3,5,4,0,4.0
38,2,0,0,1336,0,2,3,0,1,1,100,3,1,1,2,0,2592,3,7129,5,0,13,3,4,3,13,3,3,11,10,3,8.0
38,2,0,3,723,2,2,4,2,2,0,77,1,2,8,4,1,5405,2,4244,2,1,20,4,1,2,20,4,2,4,2,0,3.0
38,2,0,2,1394,1,8,3,3,4,0,58,2,2,6,2,0,2133,3,18115,1,1,16,3,3,1,20,3,3,20,11,0,7.0
38,2,0,3,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,3,14293,2,0,19,3,4,2,10,0,4,5,2,0,3.0
38,2,0,3,1404,2,1,3,1,1,1,59,2,1,8,1,2,2858,3,11473,4,0,14,3,1,0,20,3,2,1,0,0,0.0
38,2,0,2,1444,0,1,4,4,4,1,88,3,1,1,2,1,2991,3,5224,0,1,11,3,2,1,7,2,3,6,2,1,2.0
38,2,0,3,1321,2,1,4,1,4,1,86,3,2,7,2,1,4440,3,7636,0,0,15,3,1,2,16,3,3,15,13,5,8.0
38,2,0,2,508,1,6,4,1,1,1,72,2,2,4,3,1,5321,2,14284,2,0,11,3,4,1,10,1,3,8,3,7,7.0
38,2,0,3,201,1,10,3,3,2,0,99,1,3,5,3,1,13206,0,3376,3,0,12,3,1,1,20,3,3,18,16,1,11.0
38,2,0,1,345,2,10,2,1,1,0,100,3,2,7,4,1,5343,2,5982,1,0,11,3,3,1,10,1,3,10,7,1,9.0
39,2,1,3,895,2,5,3,5,4,1,56,3,2,8,4,1,2086,3,3335,3,0,14,3,3,1,19,6,4,1,0,0,0.0
39,2,0,3,1329,2,4,4,1,4,0,47,2,2,7,3,1,5902,2,14590,4,0,14,3,3,1,17,1,4,15,11,5,9.0
39,2,0,3,1431,1,1,4,3,3,0,96,3,1,2,3,0,2232,3,15417,7,0,14,3,3,3,7,1,3,3,2,1,2.0
39,2,0,3,1132,1,1,3,3,3,1,48,4,3,0,4,0,9613,2,10942,0,0,17,3,1,3,19,5,2,18,10,3,7.0
39,2,0,3,117,1,10,1,3,3,1,99,3,4,3,1,1,17068,1,5355,1,1,14,3,4,0,21,3,3,21,9,11,10.0
39,2,0,2,672,1,7,2,3,3,1,54,2,5,3,4,1,19272,1,21141,1,0,15,3,1,1,21,2,3,21,9,13,3.0
39,2,1,3,1162,2,3,2,3,4,0,41,3,2,7,3,1,5238,2,17778,4,1,18,3,1,0,12,3,2,1,0,0,0.0
39,2,0,2,1218,1,1,1,1,2,1,52,3,5,3,3,0,19197,1,8213,1,1,14,3,3,1,21,3,3,21,8,1,6.0
39,2,0,2,443,1,8,1,1,3,0,48,3,1,2,3,1,3755,3,17872,1,0,11,3,1,1,8,3,3,8,3,0,7.0
39,2,0,3,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,3,20978,1,0,11,3,1,0,20,4,3,20,7,11,10.0
39,2,0,3,141,0,3,3,0,3,0,44,4,2,1,2,1,6389,2,18767,9,0,15,3,3,1,12,3,1,8,3,3,6.0
39,2,0,3,1383,0,2,3,1,4,0,42,2,2,1,4,1,5204,2,7790,8,0,11,3,3,2,13,2,3,5,4,0,4.0
39,2,1,3,1122,1,6,3,3,4,1,70,3,1,2,1,1,2404,3,4303,7,1,21,4,4,0,8,2,1,2,2,2,2.0
39,2,0,3,903,2,2,5,1,1,1,41,4,3,7,3,2,7880,2,2560,0,0,18,3,4,0,9,3,3,8,7,0,7.0
39,2,0,3,466,1,1,1,1,4,0,65,2,4,4,4,1,12742,0,7060,1,0,16,3,3,1,21,3,3,21,6,11,8.0
39,2,0,2,945,1,22,3,3,4,0,82,3,3,4,1,2,10880,0,5083,1,1,13,3,3,0,21,2,3,21,6,2,8.0
39,2,1,2,203,1,2,3,1,1,1,84,3,4,0,4,0,12169,0,13547,7,0,11,3,4,3,21,4,3,18,7,11,5.0
39,2,0,0,439,1,9,3,1,3,1,70,3,2,2,2,2,6782,2,8770,9,0,15,3,3,0,9,2,2,5,4,0,3.0
39,2,0,3,412,1,13,4,3,3,0,94,2,4,3,2,0,17123,1,17334,6,1,13,3,4,2,21,4,3,19,9,15,2.0
39,2,1,3,360,1,23,3,3,3,1,93,3,1,6,1,2,3904,3,22154,0,0,13,3,1,0,6,2,3,5,2,0,3.0
39,2,0,3,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,3,13352,0,0,11,3,1,0,9,6,3,8,7,1,7.0
39,2,0,3,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,2,3567,3,1,12,3,4,2,8,2,4,5,4,1,4.0
39,2,0,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,10920,0,3449,3,0,21,4,2,1,13,2,3,6,4,0,5.0
39,2,1,0,592,1,2,3,1,1,0,54,2,1,2,1,2,3646,3,17181,2,1,23,4,2,0,11,2,4,1,0,0,0.0
39,2,0,3,1089,1,6,3,1,2,0,32,3,3,4,2,2,8376,2,9150,4,0,18,3,4,0,9,3,3,2,0,2,2.0
39,2,0,3,1462,2,6,3,3,4,1,38,4,3,7,3,1,8237,2,4658,2,0,11,3,1,1,11,3,3,7,6,7,6.0
39,2,0,3,1387,1,10,5,3,2,1,76,3,2,4,1,1,5377,2,3835,2,0,13,3,4,3,10,3,3,7,7,7,7.0
39,2,0,3,170,1,3,2,3,3,1,76,2,2,2,3,0,3069,3,10302,0,0,15,3,4,1,11,3,3,10,8,0,7.0
39,2,0,2,711,1,4,3,3,1,0,81,3,2,4,3,2,5042,2,3140,0,0,13,3,4,0,10,2,1,9,2,3,8.0
39,2,0,3,492,1,12,3,3,4,1,66,3,2,4,2,1,5295,2,7693,4,0,21,4,3,0,7,3,3,5,4,1,0.0
39,2,0,0,792,1,1,3,1,4,1,77,3,2,2,4,1,6472,2,8989,1,1,15,3,4,1,9,2,3,9,8,5,8.0
39,2,0,3,1253,1,10,1,3,3,1,65,3,3,5,3,2,13464,0,7914,7,0,21,4,3,0,9,3,3,4,3,2,2.0
39,2,0,2,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,3,19188,2,0,18,3,4,1,7,6,3,2,1,2,2.0
39,2,0,3,835,1,19,4,4,4,1,41,3,2,6,4,0,3902,3,5141,8,0,14,3,2,3,7,2,3,2,2,2,2.0
39,2,0,0,1251,2,21,4,1,1,0,32,1,2,7,3,1,5736,2,3987,6,0,19,3,3,1,10,1,3,3,2,1,2.0
39,2,0,3,867,1,9,2,3,1,1,87,3,2,4,1,1,5151,2,12315,1,0,25,4,4,1,10,3,3,10,0,7,9.0
39,2,0,3,119,2,15,4,2,2,1,77,3,4,7,1,2,13341,0,25098,0,0,12,3,1,0,21,3,3,20,8,11,10.0
39,2,0,3,116,1,24,1,1,1,1,52,3,2,6,4,2,4108,3,5340,7,0,13,3,1,0,18,2,3,7,7,1,7.0
39,2,0,0,105,1,9,3,1,4,1,87,3,5,3,4,2,19431,1,15302,2,0,13,3,3,0,21,3,2,6,0,1,3.0
39,2,0,3,722,2,24,1,2,2,0,60,2,4,7,4,1,12031,0,8828,0,0,11,3,1,1,21,2,2,20,9,9,6.0
39,2,0,3,613,1,6,1,3,4,1,42,2,3,0,1,1,9991,2,21457,4,0,15,3,1,1,9,5,3,7,7,1,7.0
39,2,0,3,722,2,24,1,2,2,0,60,2,4,7,4,1,12031,0,8828,0,0,11,3,1,1,21,2,2,20,9,9,6.0
39,2,0,3,613,1,6,1,3,4,1,42,2,3,0,1,1,9991,2,21457,4,0,15,3,1,1,9,5,3,7,7,1,1.0
40,2,0,2,530,1,1,4,1,3,1,78,2,4,0,2,1,13503,0,14115,1,0,22,4,4,1,22,3,2,22,3,11,11.0
40,2,0,2,1395,1,26,3,3,2,0,54,3,2,6,2,0,5605,2,8504,1,0,11,3,1,1,20,2,3,20,7,2,13.0
40,2,0,3,630,2,4,4,2,3,1,67,2,3,7,4,1,10855,0,8552,7,0,11,3,1,1,15,2,2,12,11,2,11.0
40,2,0,3,989,1,4,1,3,4,0,46,3,5,3,3,1,19033,1,6499,1,0,14,3,2,1,21,2,3,20,8,9,9.0
40,2,0,3,905,1,19,2,3,3,1,99,3,2,2,4,1,2741,3,16523,8,1,15,3,3,1,15,2,4,7,2,3,7.0
40,2,0,3,1300,1,24,2,5,1,1,62,3,2,6,4,0,3319,3,24447,1,0,17,3,1,2,9,3,3,9,8,4,7.0
40,2,0,3,1124,2,1,2,3,2,1,57,1,2,7,4,1,7457,2,13273,2,1,22,4,3,3,6,2,2,4,3,0,2.0
40,2,1,3,575,2,22,2,2,3,1,68,2,2,7,3,1,6380,2,6110,2,1,12,3,1,2,8,6,3,6,4,1,0.0
40,2,0,3,759,2,2,2,2,4,0,46,3,2,7,2,0,5715,2,22553,7,0,12,3,3,2,8,5,3,5,4,1,3.0
40,2,0,3,555,1,2,3,3,2,0,78,2,2,2,3,1,3448,3,13436,6,0,22,4,2,1,20,3,3,1,0,0,0.0
40,2,0,3,1398,2,2,4,1,3,0,79,3,5,3,3,1,18041,1,13022,0,0,14,3,4,0,21,2,3,20,15,1,12.0
40,2,0,3,302,1,6,3,1,2,0,75,3,4,4,3,2,13237,0,20364,7,0,15,3,3,0,22,3,3,20,6,5,13.0
40,2,0,0,1094,2,28,3,4,3,1,58,1,3,7,1,0,10932,0,11373,3,0,15,3,3,1,20,2,3,1,0,0,1.0
40,2,0,2,580,2,5,4,1,4,1,48,2,3,7,1,1,10475,0,23772,5,1,21,4,3,1,20,2,3,18,13,1,12.0
40,2,0,3,804,1,2,1,3,4,0,86,2,1,6,4,2,2342,3,22929,0,1,20,4,4,0,5,2,2,4,2,2,3.0
40,2,0,2,791,1,2,2,3,3,0,38,4,2,0,2,1,4244,3,9931,1,0,24,4,4,1,8,2,3,8,7,3,7.0
40,2,0,2,720,1,16,4,3,1,1,51,2,2,2,3,2,5094,2,11983,6,0,14,3,4,0,10,6,3,1,0,0,0.0
40,2,0,3,658,2,10,4,2,1,1,67,2,3,7,2,0,9705,2,20652,2,0,12,3,2,1,11,2,2,1,0,0,0.0
40,2,0,2,1469,1,9,4,3,4,1,35,3,1,6,2,0,3617,3,25063,8,1,14,3,4,1,3,2,3,1,1,0,0.0
40,2,1,0,1479,2,24,3,1,2,0,100,4,4,7,2,2,13194,0,17071,4,1,16,3,4,0,22,2,2,1,0,0,0.0
40,2,0,3,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,2,22217,1,0,14,3,2,1,8,3,2,7,7,7,5.0
40,2,0,3,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,0,26542,4,0,20,4,4,1,14,6,3,11,10,11,1.0
40,2,0,3,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,1,17544,1,0,14,3,1,0,21,2,4,20,7,4,9.0
40,2,0,2,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,0,13782,9,0,17,3,3,0,20,3,2,18,7,2,13.0
40,2,0,2,902,1,26,2,3,3,0,92,2,2,6,4,1,4422,3,21203,3,1,13,3,4,1,16,3,1,1,1,0,0.0
40,2,0,2,1184,2,2,4,3,2,1,62,3,2,7,2,1,4327,3,25440,5,0,12,3,4,3,5,2,3,0,0,0,0.0
40,2,0,3,107,2,10,3,5,2,0,84,2,2,7,2,0,6852,2,11591,7,0,12,3,2,1,7,2,4,5,1,1,3.0
40,2,1,3,299,2,25,4,2,4,1,57,2,3,7,2,2,9094,2,17235,2,1,12,3,3,0,9,2,3,5,4,1,0.0
40,2,0,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,3,8532,9,0,16,3,2,1,6,0,3,4,2,0,0.0
40,2,0,3,523,1,2,3,1,3,1,98,3,2,6,4,2,4661,3,22455,1,0,13,3,3,0,9,4,3,9,8,8,8.0
40,2,0,3,329,1,1,4,1,2,1,88,3,1,2,2,1,2387,3,6762,3,0,22,4,3,1,7,3,3,4,2,0,3.0
40,2,0,3,1202,1,2,1,3,2,0,89,4,2,0,3,0,6377,2,13888,5,0,20,4,2,3,15,0,3,12,11,11,8.0
40,2,0,0,663,1,9,4,4,3,1,81,3,2,2,3,0,3975,3,23099,3,0,11,3,3,2,11,2,4,8,7,0,7.0
40,2,0,0,218,1,8,1,3,4,1,55,2,3,5,2,0,13757,0,25178,2,0,11,3,3,1,16,5,3,9,8,4,8.0
40,2,0,3,896,1,2,3,3,3,1,68,3,1,6,3,0,2345,3,8045,2,0,14,3,3,1,8,3,4,3,1,1,2.0
40,2,1,3,676,1,9,4,1,4,1,86,3,1,2,1,2,2018,3,21831,3,0,14,3,2,0,15,3,1,5,4,1,0.0
40,2,0,3,1342,2,9,2,3,1,1,47,3,2,7,1,1,5473,2,19345,0,0,12,3,4,0,9,5,4,8,4,7,1.0
40,2,0,3,898,0,6,2,3,3,1,38,3,4,3,4,2,16437,1,17381,1,1,21,4,4,0,21,2,3,21,7,7,7.0
40,2,0,0,1142,1,8,2,1,4,1,72,3,2,0,4,0,4069,3,8841,3,1,18,3,3,0,8,2,3,2,2,2,2.0
40,2,0,3,118,2,14,2,1,4,0,84,3,2,7,1,1,4639,3,11262,1,0,15,3,3,1,5,2,3,5,4,1,2.0
40,2,0,3,884,1,15,3,1,1,0,80,2,3,4,3,1,10435,0,25800,1,0,13,3,4,2,18,2,3,18,15,14,12.0
40,2,0,3,448,1,16,3,1,3,0,84,3,3,4,4,2,7945,2,19948,6,1,15,3,4,0,18,2,2,4,2,3,3.0
40,2,1,3,1329,1,7,3,1,1,1,73,3,1,2,1,2,2166,3,3339,3,1,14,3,2,0,10,3,1,4,2,0,3.0
40,2,0,3,369,1,8,2,1,2,0,92,3,2,4,1,1,6516,2,5041,2,1,16,3,2,1,18,3,3,1,0,0,0.0
40,2,0,3,611,2,7,4,3,2,1,88,3,5,3,2,2,19833,1,4349,1,0,14,3,2,0,21,3,2,21,8,12,8.0
40,2,0,3,616,1,2,2,1,3,0,99,3,1,2,1,1,3377,3,25605,4,0,17,3,4,1,7,5,2,4,3,0,2.0
40,2,0,3,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,2,9060,4,0,17,3,4,1,12,3,3,5,3,0,3.0
40,2,0,3,750,1,12,3,1,2,0,47,3,2,0,1,0,4448,3,10748,2,0,12,3,2,1,15,3,3,7,4,7,7.0
40,2,0,3,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,1,18991,2,0,11,3,1,1,22,3,3,19,7,11,16.0
40,2,0,2,692,1,11,3,5,4,0,73,3,2,2,3,1,6323,2,26849,1,0,11,3,1,1,10,2,4,10,9,9,4.0
40,2,0,3,444,2,2,2,2,2,0,92,3,2,7,2,1,5677,2,4258,3,0,14,3,3,1,15,4,3,11,8,5,10.0
40,2,0,3,543,1,1,4,1,1,1,83,3,1,2,4,1,2406,3,4060,8,0,19,3,3,2,8,3,2,1,0,0,0.0
